"P.6.3.1", "Implement earthquake fragility functions for buried pipelines from HAZUS","SP", "M", _, _, _, _, _, _, _
"P.6.3.2", "Implement earthquake fragility functions for bridges from HAZUS","SP", "M", _, _, _, _, _, _, _
"P.6.3.3", "Implement earthquake fragility functions for power networks from HAZUS","SP", "M", _, _, _, _, _, _, _
"P.6.3.4", "Implement high-resolution fragility functions for buried pipelines","SP", "M", _, _, _, _, _, _, _
"P.6.3.5", "Implement high-resolution fragility functions for transportation networks","SP", "M", _, _, _, _, _, _, _
"**P.6.4**", "**Cascading Damages**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.6.4.1", "Implement fault tree-based cascading damage model","SP", "M", _, _, _, _, _, _, _
"**P.7**", "**Loss Model**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"**P.7.1**", "**Consequence functions for buildings**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.7.1.1", "Implement functions for repair cost and time as per FEMA P58","SP", "M", "Implemented", _, _, _, _, _, _
"P.7.1.2", "Implement functions for red tag triggering as per FEMA P58","SP", "M", "Implemented", _, _, _, _, _, _
"P.7.1.3", "Implement functions for injuries and fatalities as per FEMA P58","SP", "M", "Implemented", _, _, _, _, _, _
"P.7.1.4", "Implement functions for repair cost and time as per HAZUS earthquake","SP", "M", "Implemented", _, _, _, _, _, _
"P.7.1.5", "Implement functions for debris as per HAZUS earthquake","SP", "D", _, _, _, _, _, _, _
"P.7.1.6", "Implement functions for business interruption as per HAZUS earthquake","SP", "D", _, _, _, _, _, _, _
"P.7.1.7", "Implement functions for repair cost and time as per HAZUS wind","SP", "M", "Implemented", _, _, _, _, _, _
"P.7.1.8", "Implement functions for repair cost and time as per HAZUS inundation","SP", "M", _, _, _, _, _, _, _
"P.7.1.9", "Implement functions for environmental impact estimation as per FEMA P58 2nd edition","SP", "M", _, _, _, _, _, _, _
"P.7.1.10", "Implement functions for high-resolution repair cost and time assessment for wind hazards","SP", "M", _, _, _, _, _, _, _
"P.7.1.11", "Implement functions for high-resolution repair cost and time assessment for water hazards","SP", "M", _, _, _, _, _, _, _
"**P.7.2**", "**Consequence functions for other assets**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**", "**_**"
"P.7.2.1", "Implement functions for repair cost and time for buried pipelines as per HAZUS earthquake","SP", "M", "Implemented", _, _, _, _, _, _
"P.7.2.2", "Implement functions for repair cost and time for bridges as per HAZUS earthquake","SP", "M", _, _, _, _, _, _, _
"P.7.2.3", "Implement functions for repair cost and time for power networks as per HAZUS earthquake","SP", "M", _, _, _, _, _, _, _
"P.7.2.4", "Implement high-resolution functions for repair cost and time for transportation networks","SP", "M", _, _, _, _, _, _, _
"P.7.2.5", "Implement high-resolution functions for repair cost and time for buried pipelines","SP", "M", _, _, _, _, _, _, _
